utc_timestamp,GB_GBN_solar_profile,GB_GBN_wind_profile,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_profile
2018-11-02T01:00:00Z,0.0,0.2692,0.2816,0.2606
2018-11-02T02:00:00Z,0.0,0.2629,0.2649,0.2615
2018-11-02T03:00:00Z,0.0,0.2667,0.288,0.2522
2018-11-02T04:00:00Z,0.0,0.2578,0.2794,0.243
2018-11-02T05:00:00Z,0.0011,0.2304,0.2406,0.2233
2018-11-02T06:00:00Z,0.0,0.2254,0.246,0.2112
2018-11-02T07:00:00Z,0.0456,0.1879,0.205,0.1762
2018-11-02T08:00:00Z,0.2556,0.1586,0.1718,0.1496
2018-11-02T09:00:00Z,0.4654,0.1456,0.1577,0.1372
2018-11-02T10:00:00Z,0.6074,0.1189,0.1307,0.1108
2018-11-02T11:00:00Z,0.6776,0.1042,0.1134,0.0979
2018-11-02T12:00:00Z,0.6642,0.1072,0.1024,0.1104
2018-11-02T13:00:00Z,0.5587,0.1068,0.0959,0.1142
2018-11-02T14:00:00Z,0.3732,0.1152,0.1073,0.1204
2018-11-02T15:00:00Z,0.1306,0.1299,0.1132,0.1412
2018-11-02T16:00:00Z,0.0069,0.1678,0.142,0.1852
2018-11-02T17:00:00Z,0.0006,0.2007,0.1576,0.23
2018-11-02T18:00:00Z,0.0005,0.2458,0.1759,0.2934
2018-11-02T19:00:00Z,0.0002,0.2886,0.1771,0.3647
2018-11-02T20:00:00Z,0.0,0.1954,0.0959,0.2632
2018-11-02T21:00:00Z,0.0,0.3472,0.223,0.4317
2018-11-02T22:00:00Z,0.0,0.3425,0.2442,0.4094
2018-11-02T23:00:00Z,0.0,0.3662,0.2617,0.4374
2018-11-03T00:00:00Z,0.0,0.3803,0.2802,0.4486
2018-11-03T01:00:00Z,0.0,0.37,0.3004,0.4174
2018-11-03T02:00:00Z,0.0,0.3794,0.3301,0.4129
2018-11-03T03:00:00Z,0.0,0.3772,0.3484,0.397
2018-11-03T04:00:00Z,0.0,0.393,0.3782,0.4032
2018-11-03T05:00:00Z,0.0,0.4116,0.4145,0.4096
2018-11-03T06:00:00Z,0.0,0.4275,0.4408,0.4184
2018-11-03T07:00:00Z,0.0129,0.4434,0.4512,0.4379
2018-11-03T08:00:00Z,0.0892,0.484,0.4622,0.4987
2018-11-03T09:00:00Z,0.1872,0.5252,0.467,0.5648
2018-11-03T10:00:00Z,0.2525,0.5667,0.4674,0.6343
2018-11-03T11:00:00Z,0.2763,0.57,0.4744,0.6352
2018-11-03T12:00:00Z,0.266,0.5739,0.486,0.6337
2018-11-03T13:00:00Z,0.2208,0.5818,0.4938,0.6417
2018-11-03T14:00:00Z,0.1416,0.5668,0.4861,0.6216
2018-11-03T15:00:00Z,0.0542,0.5694,0.4883,0.6244
2018-11-03T16:00:00Z,0.002,0.5576,0.469,0.6179
2018-11-03T17:00:00Z,0.0005,0.5595,0.4731,0.6183
2018-11-03T18:00:00Z,0.0002,0.5528,0.4672,0.611
2018-11-03T19:00:00Z,0.0,0.5498,0.4788,0.5981
2018-11-03T20:00:00Z,0.0,0.5433,0.4747,0.59
2018-11-03T21:00:00Z,0.0,0.5213,0.4774,0.5512
2018-11-03T22:00:00Z,0.0,0.5008,0.4832,0.5128
2018-11-03T23:00:00Z,0.0,0.4821,0.4839,0.4809
2018-11-04T00:00:00Z,0.0,0.4593,0.4708,0.4514
2018-11-04T01:00:00Z,0.0,0.2823,0.2448,0.3077
2018-11-04T02:00:00Z,0.0,0.4142,0.4424,0.395
2018-11-04T03:00:00Z,0.0,0.2584,0.2195,0.285
2018-11-04T04:00:00Z,0.0,0.388,0.3878,0.3881
2018-11-04T05:00:00Z,0.0,0.3829,0.3676,0.3932
2018-11-04T06:00:00Z,0.0,0.386,0.3531,0.4084
2018-11-04T07:00:00Z,0.0074,0.39,0.3196,0.438
2018-11-04T08:00:00Z,0.0582,0.3703,0.2869,0.427
2018-11-04T09:00:00Z,0.1158,0.3763,0.3224,0.4129
2018-11-04T10:00:00Z,0.1744,0.3654,0.3002,0.4097
2018-11-04T11:00:00Z,0.1824,0.3558,0.2358,0.4374
2018-11-04T12:00:00Z,0.1684,0.3242,0.198,0.41
2018-11-04T13:00:00Z,0.1415,0.2815,0.1638,0.3618
2018-11-04T14:00:00Z,0.0904,0.236,0.1266,0.3104
2018-11-04T15:00:00Z,0.0345,0.2258,0.138,0.2855
2018-11-04T16:00:00Z,0.001,0.2166,0.1529,0.26
2018-11-04T17:00:00Z,0.0,0.2076,0.1557,0.243
2018-11-04T18:00:00Z,0.0001,0.2174,0.1888,0.2368
2018-11-04T19:00:00Z,0.0,0.2294,0.2082,0.2437
2018-11-04T20:00:00Z,0.0,0.2244,0.222,0.226
2018-11-04T21:00:00Z,0.0,0.2293,0.24,0.2219
2018-11-04T22:00:00Z,0.0,0.2215,0.2424,0.2072
2018-11-04T23:00:00Z,0.0,0.208,0.2234,0.1976
2018-11-05T00:00:00Z,0.0,0.198,0.2162,0.1856
2018-11-05T01:00:00Z,0.0,0.1928,0.2316,0.1664
2018-11-05T02:00:00Z,0.0,0.1217,0.1323,0.1144
2018-11-05T03:00:00Z,0.0,0.1852,0.234,0.152
2018-11-05T04:00:00Z,0.0,0.1972,0.243,0.166
2018-11-05T05:00:00Z,0.0,0.2007,0.241,0.1732
2018-11-05T06:00:00Z,0.0,0.1299,0.1298,0.13
2018-11-05T07:00:00Z,0.0089,0.195,0.2364,0.1668
2018-11-05T08:00:00Z,0.0628,0.1864,0.2225,0.1618
2018-11-05T09:00:00Z,0.13,0.1674,0.1862,0.1546
2018-11-05T10:00:00Z,0.2,0.1682,0.1725,0.1652
2018-11-05T11:00:00Z,0.2531,0.1624,0.182,0.1491
2018-11-05T12:00:00Z,0.2544,0.141,0.1552,0.1314
2018-11-05T13:00:00Z,0.211,0.1279,0.1385,0.1208
2018-11-05T14:00:00Z,0.1378,0.1257,0.143,0.1138
2018-11-05T15:00:00Z,0.0373,0.1345,0.1522,0.1224
2018-11-05T16:00:00Z,0.0016,0.161,0.1858,0.1442
2018-11-05T17:00:00Z,0.0,0.1809,0.195,0.1713
2018-11-05T18:00:00Z,0.0,0.1968,0.2159,0.184
2018-11-05T19:00:00Z,0.0,0.1975,0.2036,0.1934
2018-11-05T20:00:00Z,0.0,0.208,0.1998,0.2136
2018-11-05T21:00:00Z,0.0,0.2252,0.1839,0.2532
2018-11-05T22:00:00Z,0.0,0.2295,0.2064,0.2453
2018-11-05T23:00:00Z,0.0,0.2278,0.1933,0.2512
2018-11-06T00:00:00Z,0.0,0.2315,0.1808,0.266
2018-11-06T01:00:00Z,0.0,0.2469,0.205,0.2754
2018-11-06T02:00:00Z,0.0,0.2458,0.2129,0.2682
2018-11-06T03:00:00Z,0.0,0.2378,0.2063,0.2592
2018-11-06T04:00:00Z,0.0,0.2506,0.2362,0.2603
2018-11-06T05:00:00Z,0.0,0.2813,0.2913,0.2744
2018-11-06T06:00:00Z,0.0,0.2961,0.2837,0.3046
2018-11-06T07:00:00Z,0.0064,0.312,0.2814,0.3328
2018-11-06T08:00:00Z,0.0532,0.3572,0.3233,0.3803
2018-11-06T09:00:00Z,0.1056,0.3782,0.3312,0.4102
2018-11-06T10:00:00Z,0.1501,0.3888,0.3293,0.4294
2018-11-06T11:00:00Z,0.1909,0.2452,0.1665,0.2988
2018-11-06T12:00:00Z,0.1946,0.3971,0.345,0.4326
2018-11-06T13:00:00Z,0.1818,0.399,0.3213,0.452
2018-11-06T14:00:00Z,0.1193,0.4338,0.3514,0.4899
2018-11-06T15:00:00Z,0.0411,0.2871,0.1998,0.3465
2018-11-06T16:00:00Z,0.001,0.4929,0.4568,0.5174
2018-11-06T17:00:00Z,0.0,0.5042,0.4746,0.5242
2018-11-06T18:00:00Z,0.0,0.3109,0.2507,0.3519
2018-11-06T19:00:00Z,0.0,0.5152,0.4808,0.5386
2018-11-06T20:00:00Z,0.0,0.5334,0.4813,0.5687
2018-11-06T21:00:00Z,0.0,0.5317,0.4848,0.5637
2018-11-06T22:00:00Z,0.0,0.5382,0.4828,0.576
2018-11-06T23:00:00Z,0.0,0.5138,0.4721,0.5421
2018-11-07T00:00:00Z,0.0,0.5063,0.4636,0.5354
2018-11-07T01:00:00Z,0.0,0.4792,0.4491,0.4996
2018-11-07T02:00:00Z,0.0,0.4676,0.4594,0.4731
2018-11-07T03:00:00Z,0.0,0.4568,0.4832,0.4387
2018-11-07T04:00:00Z,0.0,0.4604,0.4801,0.447
2018-11-07T05:00:00Z,0.0,0.4799,0.4881,0.4743
2018-11-07T06:00:00Z,0.0,0.4968,0.483,0.5062
2018-11-07T07:00:00Z,0.0013,0.5284,0.4872,0.5564
2018-11-07T08:00:00Z,0.027,0.55,0.4928,0.589
2018-11-07T09:00:00Z,0.092,0.5604,0.4988,0.6023
2018-11-07T10:00:00Z,0.1408,0.5659,0.5014,0.6098
2018-11-07T11:00:00Z,0.1836,0.551,0.5,0.5856
2018-11-07T12:00:00Z,0.2006,0.5257,0.4604,0.5702
2018-11-07T13:00:00Z,0.1519,0.4936,0.3922,0.5625
2018-11-07T14:00:00Z,0.0971,0.4944,0.4116,0.5508
2018-11-07T15:00:00Z,0.0386,0.4694,0.406,0.5126
2018-11-07T16:00:00Z,0.0019,0.429,0.3908,0.4551
2018-11-07T17:00:00Z,0.0001,0.399,0.3962,0.401
2018-11-07T18:00:00Z,0.0001,0.3702,0.377,0.3657
2018-11-07T19:00:00Z,0.0,0.382,0.403,0.3675
2018-11-07T20:00:00Z,0.0,0.3427,0.3843,0.3144
2018-11-07T21:00:00Z,0.0,0.302,0.3176,0.2915
2018-11-07T22:00:00Z,0.0,0.2813,0.3246,0.2517
2018-11-07T23:00:00Z,0.0,0.1709,0.1639,0.1756
2018-11-08T00:00:00Z,0.0,0.2418,0.2875,0.2106
2018-11-08T01:00:00Z,0.0,0.2311,0.2822,0.1962
2018-11-08T02:00:00Z,0.0,0.2446,0.3158,0.1962
2018-11-08T03:00:00Z,0.0,0.2622,0.3322,0.2144
2018-11-08T04:00:00Z,0.0,0.2885,0.3193,0.2676
2018-11-08T05:00:00Z,0.0,0.2762,0.3002,0.2598
2018-11-08T06:00:00Z,0.0,0.2808,0.2751,0.2845
2018-11-08T07:00:00Z,0.0142,0.3258,0.3233,0.3274
2018-11-08T08:00:00Z,0.1094,0.3522,0.4037,0.317
2018-11-08T09:00:00Z,0.2293,0.3537,0.4124,0.3136
2018-11-08T10:00:00Z,0.3116,0.3752,0.409,0.3522
2018-11-08T11:00:00Z,0.3348,0.3935,0.4216,0.3743
2018-11-08T12:00:00Z,0.3147,0.3983,0.4092,0.3909
2018-11-08T13:00:00Z,0.2416,0.3713,0.3724,0.3707
2018-11-08T14:00:00Z,0.1519,0.3527,0.3373,0.3631
2018-11-08T15:00:00Z,0.05,0.3615,0.3208,0.3892
2018-11-08T16:00:00Z,0.0009,0.365,0.3386,0.383
2018-11-08T17:00:00Z,0.0003,0.3767,0.3763,0.3768
2018-11-08T18:00:00Z,0.0001,0.4364,0.4341,0.438
2018-11-08T19:00:00Z,0.0,0.4837,0.4601,0.4997
2018-11-08T20:00:00Z,0.0,0.4982,0.4352,0.5412
2018-11-08T21:00:00Z,0.0,0.5152,0.4225,0.5782
2018-11-08T22:00:00Z,0.0,0.5093,0.413,0.5748
2018-11-08T23:00:00Z,0.0,0.4858,0.404,0.5414
2018-11-09T00:00:00Z,0.0,0.4604,0.3784,0.5163
2018-11-09T01:00:00Z,0.0,0.4442,0.3846,0.4847
2018-11-09T02:00:00Z,0.0,0.4509,0.3767,0.5014
2018-11-09T03:00:00Z,0.0,0.4508,0.3722,0.5042
2018-11-09T04:00:00Z,0.0,0.2822,0.184,0.3492
2018-11-09T05:00:00Z,0.0,0.4564,0.371,0.5146
2018-11-09T06:00:00Z,0.0,0.4602,0.3628,0.5265
2018-11-09T07:00:00Z,0.0048,0.4751,0.3421,0.5657
2018-11-09T08:00:00Z,0.048,0.4653,0.328,0.5587
2018-11-09T09:00:00Z,0.1053,0.483,0.347,0.5756
2018-11-09T10:00:00Z,0.1446,0.5049,0.3647,0.6003
2018-11-09T11:00:00Z,0.1604,0.528,0.4192,0.602
2018-11-09T12:00:00Z,0.1854,0.5525,0.46,0.6155
2018-11-09T13:00:00Z,0.155,0.5723,0.4623,0.6471
2018-11-09T14:00:00Z,0.0736,0.577,0.4751,0.6462
2018-11-09T15:00:00Z,0.0144,0.5869,0.4882,0.654
2018-11-09T16:00:00Z,0.0001,0.5828,0.4856,0.6488
2018-11-09T17:00:00Z,0.0,0.5791,0.4882,0.641
2018-11-09T18:00:00Z,0.0,0.5904,0.5035,0.6496
2018-11-09T19:00:00Z,0.0,0.5969,0.5053,0.6592
2018-11-09T20:00:00Z,0.0,0.596,0.499,0.662
2018-11-09T21:00:00Z,0.0,0.5912,0.5028,0.6514
2018-11-09T22:00:00Z,0.0,0.5578,0.5035,0.5948
2018-11-09T23:00:00Z,0.0,0.5161,0.4986,0.5279
2018-11-10T00:00:00Z,0.0,0.4964,0.4785,0.5086
2018-11-10T01:00:00Z,0.0,0.48,0.4635,0.4912
2018-11-10T02:00:00Z,0.0,0.4696,0.468,0.4706
2018-11-10T03:00:00Z,0.0,0.4438,0.4516,0.4383
2018-11-10T04:00:00Z,0.0,0.4176,0.4388,0.403
2018-11-10T05:00:00Z,0.0,0.4072,0.439,0.3856
2018-11-10T06:00:00Z,0.0,0.3765,0.4126,0.3519
2018-11-10T07:00:00Z,0.0104,0.3395,0.3754,0.315
2018-11-10T08:00:00Z,0.1104,0.2798,0.2728,0.2844
2018-11-10T09:00:00Z,0.2293,0.1693,0.1257,0.1991
2018-11-10T10:00:00Z,0.294,0.2601,0.2396,0.274
2018-11-10T11:00:00Z,0.3056,0.2834,0.2516,0.3051
2018-11-10T12:00:00Z,0.2714,0.2737,0.2564,0.2854
2018-11-10T13:00:00Z,0.2299,0.2894,0.3128,0.2735
2018-11-10T14:00:00Z,0.1316,0.2986,0.337,0.2723
2018-11-10T15:00:00Z,0.0374,0.2822,0.3454,0.239
2018-11-10T16:00:00Z,0.0015,0.2518,0.3198,0.2056
2018-11-10T17:00:00Z,0.0002,0.2579,0.3241,0.2128
2018-11-10T18:00:00Z,0.0001,0.2522,0.3352,0.1957
2018-11-10T19:00:00Z,0.0,0.2338,0.3156,0.178
2018-11-10T20:00:00Z,0.0,0.2411,0.3156,0.1903
2018-11-10T21:00:00Z,0.0,0.236,0.2888,0.2
2018-11-10T22:00:00Z,0.0,0.2305,0.2746,0.2005
2018-11-10T23:00:00Z,0.0,0.2022,0.2443,0.1736
2018-11-11T00:00:00Z,0.0,0.2083,0.2627,0.1713
2018-11-11T01:00:00Z,0.0,0.2253,0.2978,0.1758
2018-11-11T02:00:00Z,0.0,0.2404,0.3204,0.186
2018-11-11T03:00:00Z,0.0,0.1465,0.16,0.1373
2018-11-11T04:00:00Z,0.0,0.2334,0.303,0.1861
2018-11-11T05:00:00Z,0.0,0.2386,0.2985,0.1977
2018-11-11T06:00:00Z,0.0,0.2382,0.2972,0.198
2018-11-11T07:00:00Z,0.004,0.2427,0.3004,0.2034
2018-11-11T08:00:00Z,0.0743,0.249,0.319,0.2015
2018-11-11T09:00:00Z,0.2086,0.2543,0.3458,0.192
2018-11-11T10:00:00Z,0.3403,0.2699,0.389,0.1888
2018-11-11T11:00:00Z,0.4526,0.289,0.3853,0.2234
2018-11-11T12:00:00Z,0.4544,0.3147,0.4292,0.2368
2018-11-11T13:00:00Z,0.3738,0.324,0.4406,0.2446
2018-11-11T14:00:00Z,0.2616,0.1962,0.2202,0.1798
2018-11-11T15:00:00Z,0.0906,0.2943,0.3854,0.2322
2018-11-11T16:00:00Z,0.0018,0.3024,0.3746,0.2532
2018-11-11T17:00:00Z,0.0002,0.2988,0.3506,0.2636
2018-11-11T18:00:00Z,0.0,0.3334,0.3812,0.3007
2018-11-11T19:00:00Z,0.0,0.3326,0.348,0.3222
2018-11-11T20:00:00Z,0.0,0.3508,0.3484,0.3524
2018-11-11T21:00:00Z,0.0,0.3524,0.3379,0.3622
2018-11-11T22:00:00Z,0.0,0.3618,0.3486,0.3707
2018-11-11T23:00:00Z,0.0,0.3661,0.3451,0.3805
2018-11-12T00:00:00Z,0.0,0.3604,0.361,0.3601
2018-11-12T01:00:00Z,0.0,0.3504,0.359,0.3446
2018-11-12T02:00:00Z,0.0,0.3425,0.3506,0.337
2018-11-12T03:00:00Z,0.0,0.3458,0.3715,0.3286
2018-11-12T04:00:00Z,0.0,0.361,0.3762,0.3508
2018-11-12T05:00:00Z,0.0,0.373,0.3834,0.3659
2018-11-12T06:00:00Z,0.0,0.3813,0.4079,0.3635
2018-11-12T07:00:00Z,0.0028,0.3811,0.3997,0.3687
2018-11-12T08:00:00Z,0.0922,0.3953,0.4134,0.3832
2018-11-12T09:00:00Z,0.2446,0.3892,0.3956,0.3848
2018-11-12T10:00:00Z,0.3849,0.3989,0.3838,0.4089
2018-11-12T11:00:00Z,0.4495,0.4194,0.3804,0.4454
2018-11-12T12:00:00Z,0.3928,0.4228,0.3857,0.4476
2018-11-12T13:00:00Z,0.3153,0.4272,0.3992,0.446
2018-11-12T14:00:00Z,0.1946,0.4256,0.4228,0.4276
2018-11-12T15:00:00Z,0.0574,0.4268,0.4419,0.4168
2018-11-12T16:00:00Z,0.0009,0.4192,0.443,0.4032
2018-11-12T17:00:00Z,0.0001,0.4137,0.4521,0.388
2018-11-12T18:00:00Z,0.0,0.4194,0.4683,0.3869
2018-11-12T19:00:00Z,0.0,0.2593,0.244,0.2696
2018-11-12T20:00:00Z,0.0,0.4118,0.4744,0.3701
2018-11-12T21:00:00Z,0.0,0.3852,0.4684,0.3296
2018-11-12T22:00:00Z,0.0,0.3592,0.444,0.3024
2018-11-12T23:00:00Z,0.0,0.3692,0.4558,0.3113
2018-11-13T00:00:00Z,0.0,0.3647,0.4445,0.3114
2018-11-13T01:00:00Z,0.0,0.3704,0.4649,0.3074
2018-11-13T02:00:00Z,0.0,0.3708,0.4553,0.3143
2018-11-13T03:00:00Z,0.0,0.3876,0.4652,0.3358
2018-11-13T04:00:00Z,0.0,0.4059,0.4724,0.3614
2018-11-13T05:00:00Z,0.0,0.4108,0.4636,0.3756
2018-11-13T06:00:00Z,0.0,0.4302,0.4607,0.41
2018-11-13T07:00:00Z,0.0088,0.4406,0.4621,0.4262
2018-11-13T08:00:00Z,0.1389,0.4258,0.4549,0.4064
2018-11-13T09:00:00Z,0.3251,0.2628,0.2355,0.281
2018-11-13T10:00:00Z,0.4654,0.2586,0.2311,0.2769
2018-11-13T11:00:00Z,0.519,0.3944,0.4038,0.3881
2018-11-13T12:00:00Z,0.466,0.405,0.408,0.403
2018-11-13T13:00:00Z,0.3696,0.3851,0.3969,0.3772
2018-11-13T14:00:00Z,0.2269,0.3389,0.357,0.3268
2018-11-13T15:00:00Z,0.0555,0.3176,0.3333,0.3072
2018-11-13T16:00:00Z,0.001,0.2964,0.2891,0.3013
2018-11-13T17:00:00Z,0.0005,0.3149,0.3085,0.3192
2018-11-13T18:00:00Z,0.0001,0.3578,0.353,0.361
2018-11-13T19:00:00Z,0.0,0.3867,0.3585,0.4055
2018-11-13T20:00:00Z,0.0,0.3902,0.3491,0.4178
2018-11-13T21:00:00Z,0.0,0.4095,0.35,0.4492
2018-11-13T22:00:00Z,0.0,0.4166,0.3496,0.4612
2018-11-13T23:00:00Z,0.0,0.425,0.357,0.4704
2018-11-14T00:00:00Z,0.0,0.428,0.384,0.4574
2018-11-14T01:00:00Z,0.0,0.4412,0.4037,0.4661
2018-11-14T02:00:00Z,0.0,0.4374,0.4127,0.4539
2018-11-14T03:00:00Z,0.0,0.434,0.4316,0.4356
2018-11-14T04:00:00Z,0.0,0.4487,0.4441,0.4517
2018-11-14T05:00:00Z,0.0,0.457,0.4423,0.4667
2018-11-14T06:00:00Z,0.0,0.4748,0.4406,0.4976
2018-11-14T07:00:00Z,0.0029,0.5012,0.4614,0.5276
2018-11-14T08:00:00Z,0.0582,0.4995,0.4511,0.5318
2018-11-14T09:00:00Z,0.1726,0.4956,0.4254,0.5425
2018-11-14T10:00:00Z,0.2714,0.5044,0.4208,0.5602
2018-11-14T11:00:00Z,0.3446,0.52,0.4375,0.5752
2018-11-14T12:00:00Z,0.3727,0.5144,0.4254,0.5738
2018-11-14T13:00:00Z,0.3172,0.505,0.4103,0.5681
2018-11-14T14:00:00Z,0.2012,0.4921,0.4021,0.5522
2018-11-14T15:00:00Z,0.07,0.2948,0.1881,0.366
2018-11-14T16:00:00Z,0.0016,0.4576,0.3404,0.5357
2018-11-14T17:00:00Z,0.0002,0.4614,0.3378,0.5439
2018-11-14T18:00:00Z,0.0001,0.4706,0.3365,0.5602
2018-11-14T19:00:00Z,0.0,0.4694,0.3502,0.549
2018-11-14T20:00:00Z,0.0,0.4434,0.3156,0.5288
2018-11-14T21:00:00Z,0.0,0.4382,0.2756,0.5468
2018-11-14T22:00:00Z,0.0,0.4105,0.2476,0.5193
2018-11-14T23:00:00Z,0.0,0.3916,0.247,0.488
2018-11-15T00:00:00Z,0.0,0.3786,0.2552,0.4609
2018-11-15T01:00:00Z,0.0,0.3604,0.235,0.4441
2018-11-15T02:00:00Z,0.0,0.3547,0.2116,0.4502
2018-11-15T03:00:00Z,0.0,0.342,0.175,0.4536
2018-11-15T04:00:00Z,0.0,0.32,0.1546,0.4304
2018-11-15T05:00:00Z,0.0,0.2992,0.1488,0.3995
2018-11-15T06:00:00Z,0.0,0.2865,0.1392,0.3849
2018-11-15T07:00:00Z,0.002,0.2954,0.147,0.3946
2018-11-15T08:00:00Z,0.0698,0.2958,0.1553,0.3898
2018-11-15T09:00:00Z,0.1824,0.3206,0.1612,0.4271
2018-11-15T10:00:00Z,0.2592,0.3366,0.1932,0.4323
2018-11-15T11:00:00Z,0.2751,0.353,0.2281,0.4364
2018-11-15T12:00:00Z,0.255,0.3468,0.2388,0.419
2018-11-15T13:00:00Z,0.1921,0.3652,0.2528,0.4402
2018-11-15T14:00:00Z,0.1112,0.3752,0.2434,0.4632
2018-11-15T15:00:00Z,0.025,0.3821,0.241,0.4763
2018-11-15T16:00:00Z,0.0002,0.3979,0.2696,0.4836
2018-11-15T17:00:00Z,0.0,0.4054,0.2678,0.4972
2018-11-15T18:00:00Z,0.0,0.3868,0.2524,0.4764
2018-11-15T19:00:00Z,0.0,0.3114,0.1859,0.3952
2018-11-15T20:00:00Z,0.0,0.1682,0.0781,0.2286
2018-11-15T21:00:00Z,0.0,0.2402,0.158,0.295
2018-11-15T22:00:00Z,0.0,0.2023,0.1496,0.2376
2018-11-15T23:00:00Z,0.0,0.1724,0.1364,0.1965
2018-11-16T00:00:00Z,0.0,0.1571,0.126,0.1778
2018-11-16T01:00:00Z,0.0,0.1309,0.0998,0.1516
2018-11-16T02:00:00Z,0.0,0.1115,0.0876,0.1275
2018-11-16T03:00:00Z,0.0,0.1024,0.0782,0.1186
2018-11-16T04:00:00Z,0.0,0.1088,0.0732,0.1325
2018-11-16T05:00:00Z,0.0,0.1163,0.0741,0.1444
2018-11-16T06:00:00Z,0.0,0.1229,0.0815,0.1506
2018-11-16T07:00:00Z,0.0001,0.139,0.1018,0.1638
2018-11-16T08:00:00Z,0.0096,0.1511,0.1144,0.1755
2018-11-16T09:00:00Z,0.0375,0.1457,0.1058,0.1724
2018-11-16T10:00:00Z,0.0639,0.1485,0.1023,0.1793
2018-11-16T11:00:00Z,0.0776,0.1572,0.1128,0.1868
2018-11-16T12:00:00Z,0.0723,0.1769,0.1329,0.2064
2018-11-16T13:00:00Z,0.0525,0.1782,0.1224,0.2155
2018-11-16T14:00:00Z,0.0244,0.1794,0.1118,0.2246
2018-11-16T15:00:00Z,0.0034,0.178,0.1194,0.2171
2018-11-16T16:00:00Z,0.0,0.1827,0.1422,0.2097
2018-11-16T17:00:00Z,0.0,0.185,0.1572,0.2036
2018-11-16T18:00:00Z,0.0,0.192,0.1679,0.2082
2018-11-16T19:00:00Z,0.0,0.1886,0.1707,0.2006
2018-11-16T20:00:00Z,0.0,0.1942,0.1705,0.21
2018-11-16T21:00:00Z,0.0,0.1988,0.1679,0.2194
2018-11-16T22:00:00Z,0.0,0.2164,0.1851,0.2374
2018-11-16T23:00:00Z,0.0,0.2254,0.1856,0.2518
2018-11-17T00:00:00Z,0.0,0.2168,0.1752,0.2447
2018-11-17T01:00:00Z,0.0,0.1364,0.0833,0.1718
2018-11-17T02:00:00Z,0.0,0.2308,0.1892,0.2586
2018-11-17T03:00:00Z,0.0,0.2474,0.2016,0.2778
2018-11-17T04:00:00Z,0.0,0.2574,0.2114,0.2881
2018-11-17T05:00:00Z,0.0,0.2704,0.2218,0.3028
2018-11-17T06:00:00Z,0.0,0.2808,0.2366,0.3103
2018-11-17T07:00:00Z,0.0011,0.2802,0.2436,0.3046
2018-11-17T08:00:00Z,0.0388,0.2784,0.2464,0.2996
2018-11-17T09:00:00Z,0.1512,0.2729,0.2396,0.295
2018-11-17T10:00:00Z,0.3135,0.2816,0.25,0.3027
2018-11-17T11:00:00Z,0.452,0.2911,0.2639,0.3092
2018-11-17T12:00:00Z,0.4842,0.3015,0.2993,0.303
2018-11-17T13:00:00Z,0.4142,0.3058,0.3184,0.2975
2018-11-17T14:00:00Z,0.2653,0.331,0.3541,0.3156
2018-11-17T15:00:00Z,0.0756,0.3644,0.3902,0.3472
2018-11-17T16:00:00Z,0.0009,0.3934,0.4188,0.3763
2018-11-17T17:00:00Z,0.0005,0.4118,0.4408,0.3923
2018-11-17T18:00:00Z,0.0004,0.4164,0.46,0.3872
2018-11-17T19:00:00Z,0.0001,0.418,0.4621,0.3884
2018-11-17T20:00:00Z,0.0,0.4249,0.4862,0.3839
2018-11-17T21:00:00Z,0.0,0.436,0.4696,0.4136
2018-11-17T22:00:00Z,0.0,0.4414,0.4574,0.4306
2018-11-17T23:00:00Z,0.0,0.2565,0.2274,0.2759
2018-11-18T00:00:00Z,0.0,0.3698,0.3828,0.3611
2018-11-18T01:00:00Z,0.0,0.319,0.3174,0.3202
2018-11-18T02:00:00Z,0.0,0.309,0.2891,0.3223
2018-11-18T03:00:00Z,0.0,0.2994,0.2919,0.3044
2018-11-18T04:00:00Z,0.0,0.3048,0.3057,0.3042
2018-11-18T05:00:00Z,0.0,0.3363,0.3328,0.3386
2018-11-18T06:00:00Z,0.0,0.2122,0.1672,0.2422
2018-11-18T07:00:00Z,0.0038,0.3312,0.3056,0.3483
2018-11-18T08:00:00Z,0.0938,0.3194,0.3028,0.3306
2018-11-18T09:00:00Z,0.2745,0.313,0.3097,0.3153
2018-11-18T10:00:00Z,0.4392,0.3046,0.2988,0.3084
2018-11-18T11:00:00Z,0.5324,0.2841,0.2872,0.2819
2018-11-18T12:00:00Z,0.5446,0.2949,0.3308,0.2709
2018-11-18T13:00:00Z,0.4599,0.296,0.36,0.2532
2018-11-18T14:00:00Z,0.2946,0.3088,0.385,0.258
2018-11-18T15:00:00Z,0.0851,0.3386,0.4161,0.2867
2018-11-18T16:00:00Z,0.0011,0.3442,0.4172,0.2954
2018-11-18T17:00:00Z,0.0004,0.3529,0.4382,0.2959
2018-11-18T18:00:00Z,0.0002,0.3322,0.4185,0.2746
2018-11-18T19:00:00Z,0.0,0.3228,0.4126,0.2629
2018-11-18T20:00:00Z,0.0,0.3318,0.4154,0.2761
2018-11-18T21:00:00Z,0.0,0.3449,0.4344,0.2851
2018-11-18T22:00:00Z,0.0,0.3436,0.4374,0.2808
2018-11-18T23:00:00Z,0.0,0.334,0.4188,0.2773
2018-11-19T00:00:00Z,0.0,0.359,0.4604,0.2912
2018-11-19T01:00:00Z,0.0,0.3734,0.4397,0.329
