timestamp,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW
2023-04-26 18:00:00,66644,67655,60442,1087,13090,2022,30782,0,11,-421,2771,1632,1970,153,0,1674,2592,1849,0
2023-04-26 19:00:00,66209,67222,60208,1092,13090,569,30782,0,13,329,2122,1465,1256,431,0,768,2592,1859,0
2023-04-26 20:00:00,65329,66342,59343,1180,13090,7,30782,0,13,89,2279,1169,1400,412,0,998,2592,1437,0
2023-04-26 21:00:00,61659,62675,55890,1307,13090,0,30782,0,16,153,1842,737,1668,792,0,433,2592,1267,0
2023-04-26 22:00:00,55594,56945,50103,1414,13090,0,30782,0,18,382,329,269,406,800,0,-333,2563,761,0
2023-04-26 23:00:00,49122,50885,44198,1515,13090,0,30782,0,119,-132,433,-154,937,545,0,-490,1712,635,0
2023-04-27 00:00:00,45398,48954,40904,1626,13090,0,30786,0,1903,396,123,94,300,431,0,-653,820,328,0
2023-04-27 01:00:00,44869,48813,40775,1687,13090,0,30790,0,2153,1179,-3,-261,600,290,0,-518,30,99,0
2023-04-27 02:00:00,44280,47962,40247,1770,13090,0,30790,0,2119,1049,-298,-173,1255,12,0,-78,-14,96,0
2023-04-27 03:00:00,43132,46916,39094,1811,13090,0,30790,0,2122,361,-319,177,924,38,0,-336,11,360,0
2023-04-27 04:00:00,42715,48708,38753,1981,13090,0,30790,0,2066,1905,-1677,-460,501,448,0,-386,699,-404,0
2023-04-27 05:00:00,44737,51366,40687,2150,13090,3,30790,0,197,2304,-1576,-989,1075,774,0,-1179,1588,-1688,0
2023-04-27 06:00:00,51513,55132,46990,2275,13090,557,30790,0,149,2826,-231,-355,1553,800,0,-1182,2458,-702,0
2023-04-27 07:00:00,60238,61282,54736,2372,13090,1973,30790,0,18,2837,1979,1339,1851,672,0,-25,2587,764,0
2023-04-27 08:00:00,63784,64798,57925,2625,13090,3616,30790,0,14,2374,2183,715,2090,98,0,573,2592,1510,0
2023-04-27 09:00:00,63565,65125,57567,2977,13090,5329,30790,0,13,1407,3632,850,2094,-547,0,1013,2592,1062,0
2023-04-27 10:00:00,62219,63965,56343,3487,13090,6643,30790,0,14,1400,3460,1055,2096,-732,0,1783,2565,1215,0
2023-04-27 11:00:00,62340,63656,56608,4004,13090,6578,30790,0,16,2668,3734,1954,2095,-300,0,1665,1803,910,0
2023-04-27 12:00:00,62629,64527,56833,4424,13090,6281,30790,0,15,2911,3741,1985,2097,-883,0,1401,908,1211,0
2023-04-27 13:00:00,61697,63620,56286,4662,13090,5499,30790,0,16,2681,3740,1984,2097,-902,0,1745,38,1971,0
2023-04-27 14:00:00,61629,63566,56316,4764,13090,4206,30790,0,11,2988,3662,1938,2089,-902,0,1604,-24,1992,0
2023-04-27 15:00:00,62684,64985,57363,4704,13090,2923,30790,0,10,2895,2710,758,2096,-902,0,882,-389,1781,0
2023-04-27 16:00:00,65091,67006,59286,4501,13090,2241,30790,0,13,2701,1777,643,2009,-902,0,569,451,1312,0
2023-04-27 17:00:00,66972,68882,60921,4345,13090,1655,30790,0,8,2290,442,437,2006,-902,0,176,1346,654,0
2023-04-27 18:00:00,66893,70350,60953,4284,13090,847,30790,0,5,2642,-1346,-204,1656,-902,0,315,2219,285,0
2023-04-27 19:00:00,66165,70152,60402,4138,13090,175,30790,0,11,2390,-1297,-333,1922,-902,0,-382,2335,-62,0
2023-04-27 20:00:00,64390,69588,58777,4013,13090,1,30790,0,20,1757,-2226,-941,1996,-902,0,313,1488,-109,0
2023-04-27 21:00:00,60561,66422,55261,3928,13090,0,30790,0,21,1745,-2199,-1012,1418,-902,0,145,592,-727,0
2023-04-27 22:00:00,53993,60914,49221,3778,13090,0,30790,0,27,2077,-2735,-1329,597,-902,0,-86,-300,-542,0
2023-04-27 23:00:00,47229,51143,42879,3689,13090,0,30790,0,28,1376,76,-246,3,-902,0,-855,-829,-28,0
2023-04-28 00:00:00,44196,48476,40030,3172,13090,0,30795,0,715,-56,755,-16,323,-902,0,-559,-1076,-12,0
2023-04-28 01:00:00,44153,47601,40132,2799,13090,0,30800,0,1286,-496,1429,63,376,-902,0,375,-248,-12,0
2023-04-28 02:00:00,44182,48052,40161,2592,13090,0,30800,0,1405,-640,2732,702,1167,-902,0,-531,-20,-12,0
2023-04-28 03:00:00,42763,46703,38722,2411,13090,0,30800,0,1405,-723,2624,417,1200,-902,0,-584,-40,-9,0
2023-04-28 04:00:00,42135,45999,38034,2278,13090,0,30800,0,1130,-489,2706,768,720,-840,0,277,-894,215,0
2023-04-28 05:00:00,43805,47133,39551,2130,13090,0,30800,0,22,-38,2248,314,313,-397,0,-362,-1547,554,0
2023-04-28 06:00:00,51360,53834,46451,1904,13090,175,30800,0,12,-55,1801,359,903,-533,0,-6,-923,389,0
2023-04-28 07:00:00,59488,61494,53670,1676,13090,989,30800,0,13,-747,3930,1562,1976,-881,0,-59,-53,1464,0
2023-04-28 08:00:00,62723,64640,56447,1580,13090,2203,30800,0,14,-786,4002,1971,2097,-903,0,1508,116,1967,0
2023-04-28 09:00:00,63118,65036,56736,1617,13090,3653,30800,0,15,-638,4001,1938,2100,-903,0,1375,658,1982,0
2023-04-28 10:00:00,62816,64737,56356,1688,13090,4950,30800,0,18,-1172,4001,1984,2099,-903,0,1985,1526,1991,0
2023-04-28 11:00:00,61125,63098,54533,1819,13090,6268,30800,0,17,-1339,4002,1984,2098,-902,-54,1175,2022,1992,0
2023-04-28 12:00:00,58875,60842,52580,2002,13090,7365,30800,0,15,-1317,4000,1984,2099,-903,-49,1982,1200,1994,0
2023-04-28 13:00:00,56039,57878,50024,2160,13090,7835,30800,0,16,-1053,4000,1984,2100,-823,0,1998,317,1995,0
2023-04-28 14:00:00,54350,56247,48536,2249,13090,8473,30800,0,16,-716,4001,1986,2099,-669,0,1639,-212,1995,0
2023-04-28 15:00:00,53692,56012,47886,2244,13090,7340,30800,0,25,-892,4002,1986,1920,-829,0,1507,-466,1996,0
2023-04-28 16:00:00,55282,57555,49543,2082,13090,6524,30800,0,19,-986,4001,1984,1376,-725,0,1563,-529,1996,0
2023-04-28 17:00:00,58290,60020,52563,1864,13090,4880,30800,0,14,-770,4000,1984,758,-716,0,1928,312,1996,0
2023-04-28 18:00:00,60004,61819,54446,1628,13090,2635,30800,0,13,-377,4003,1981,1647,-802,0,918,760,1996,0
2023-04-28 19:00:00,61555,63383,56012,1421,13090,761,30800,0,13,28,3854,1615,1887,-815,0,1429,1623,1994,0
2023-04-28 20:00:00,61166,62953,55765,1266,13090,16,30800,0,11,246,3946,1654,1335,-776,0,692,2226,1996,0
2023-04-28 21:00:00,58690,60514,53463,1170,13090,0,30800,0,17,288,3897,1882,1902,-807,0,1063,1944,1998,0
2023-04-28 22:00:00,53196,54707,48468,1119,13090,0,30800,0,16,767,3630,1325,805,-495,67,490,1133,1981,0
2023-04-28 23:00:00,47756,49653,43567,1054,13090,0,30800,0,17,782,3878,779,979,-743,-137,544,1931,733,0
2023-04-29 00:00:00,44471,46658,40424,1015,13090,0,30801,0,266,540,3043,466,777,-904,-17,122,2559,587,0
2023-04-29 01:00:00,43807,46652,39911,957,13090,0,30802,0,1028,679,3357,467,912,-817,0,101,2585,448,0
2023-04-29 02:00:00,42674,46331,38966,933,13090,0,30802,0,2118,954,2496,656,1361,-539,0,374,2397,476,0
2023-04-29 03:00:00,41001,44539,37339,911,13090,0,30802,0,2068,634,2195,828,1360,-470,0,295,2208,602,0
2023-04-29 04:00:00,40052,43426,36444,957,13090,0,30802,0,1995,884,2021,702,1411,-379,0,147,2202,607,0
2023-04-29 05:00:00,40471,43210,36812,986,13090,6,30802,0,1178,833,1843,686,1269,-561,0,169,2307,647,0
2023-04-29 06:00:00,43016,44792,39133,1010,13090,576,30802,0,188,780,2416,807,1407,-526,-62,544,2576,657,0
2023-04-29 07:00:00,46274,48179,41960,928,13090,2556,30802,0,24,-204,3657,1212,1909,-608,-273,827,2591,1488,0
2023-04-29 08:00:00,48584,51158,43789,930,13090,5133,30802,0,13,-836,3995,1960,2096,-871,-690,1126,2591,1982,0
2023-04-29 09:00:00,48640,51582,43400,954,13090,8591,30802,0,14,-1225,4002,1983,2099,-904,-1024,1981,2590,1996,0
2023-04-29 10:00:00,47531,50439,42052,1021,13090,11321,30802,0,8,-1565,4002,1982,2100,-904,-996,1973,2591,1996,0
2023-04-29 11:00:00,45918,48347,40460,1084,13090,12827,30802,0,14,-1725,4005,1984,2099,-688,-727,74,2591,1998,0
2023-04-29 12:00:00,44838,47493,39197,1127,13090,13941,30802,0,14,-2814,4002,1984,2100,-841,-800,1433,2592,1996,0
2023-04-29 13:00:00,43326,45408,37792,1159,13090,13795,30802,0,14,-3218,4004,1984,2100,-534,-534,876,2592,1997,0
2023-04-29 14:00:00,42793,45204,37429,1208,13090,12811,30802,0,11,-3672,3999,1984,2100,-855,-536,1973,2591,1996,0
2023-04-29 15:00:00,43486,45650,38162,1237,13090,10463,30802,0,7,-3460,3710,1984,2099,-682,-444,1998,2591,1996,0
2023-04-29 16:00:00,47037,49223,41545,1322,13090,7643,30802,0,6,-2503,3863,1984,2100,-637,-520,2037,2591,1996,0
2023-04-29 17:00:00,51560,53768,45851,1369,13090,5177,30802,0,8,-1549,3705,1981,2092,-669,-531,1894,2591,1992,0
2023-04-29 18:00:00,54300,56096,48618,1358,13090,2660,30802,0,4,-1103,3940,1766,1579,-628,-164,1156,2592,1679,0
2023-04-29 19:00:00,55221,56554,49807,1339,13090,728,30802,0,10,202,3879,1836,3,-323,78,1639,2591,1980,0
2023-04-29 20:00:00,55040,56745,49786,1367,13090,15,30802,0,17,23,3304,1626,1214,-688,0,1093,2591,1550,0
2023-04-29 21:00:00,53591,55280,48474,1437,13090,0,30802,0,16,444,3542,1319,1250,-673,0,728,2591,1032,0
2023-04-29 22:00:00,49506,51493,44689,1497,13090,0,30802,0,17,-455,3122,1205,1481,-875,-95,333,2591,995,0
2023-04-29 23:00:00,44713,46516,40405,1570,13090,0,30802,0,20,-749,3792,1644,1869,-782,-1,1566,2592,1499,0
2023-04-30 00:00:00,41666,43382,37576,1677,13090,0,30802,0,89,-41,3629,1375,1678,-627,0,1630,2592,1296,0
2023-04-30 01:00:00,40824,43127,36961,1693,13090,0,30802,0,683,402,3805,1649,1740,-620,0,1473,2588,1389,0
2023-04-30 02:00:00,39955,42539,36264,1703,13090,0,30802,0,934,557,3855,1460,1169,-650,0,1873,2459,1410,0
2023-04-30 03:00:00,38493,41423,34750,1722,13090,0,30802,0,1278,336,3690,1417,1152,-652,0,1603,1626,1503,0
2023-04-30 04:00:00,37495,40006,33841,1839,13090,0,30802,0,859,322,2906,1293,995,-652,0,1424,1500,1501,0
2023-04-30 05:00:00,37299,39454,33606,1923,13090,11,30802,0,503,111,3021,1235,980,-652,0,566,1899,1065,0
2023-04-30 06:00:00,38321,40696,34528,2009,13090,682,30802,0,546,-161,2555,1310,1373,-827,-2,1374,1379,1634,0
2023-04-30 07:00:00,40746,43416,36635,1971,13090,2452,30802,0,595,-313,3255,1307,1681,-865,-210,1374,2179,1941,0
2023-04-30 08:00:00,43759,46169,39222,1997,13090,4583,30802,0,13,-655,3792,1963,2089,-884,-513,1987,2572,1996,0
2023-04-30 09:00:00,45382,48128,40454,2129,13090,7144,30802,0,15,-708,3994,1984,2096,-902,-829,1998,2592,1998,0
2023-04-30 10:00:00,46395,49134,41179,2342,13090,8203,30802,0,14,-187,4001,1984,2097,-903,-822,1999,2592,1998,0
2023-04-30 11:00:00,46830,49365,41469,2526,13090,8835,30802,0,13,-508,4001,1984,2095,-688,-834,1998,2592,1997,0
2023-04-30 12:00:00,47092,49302,41668,2667,13090,8975,30802,0,12,-1292,4002,1984,2096,-703,-495,1998,2592,1998,0
2023-04-30 13:00:00,46607,48434,41341,2640,13090,8642,30802,0,13,-1428,4000,1985,2096,-651,-163,1998,2592,1998,0
2023-04-30 14:00:00,46332,47605,41247,2529,13090,8378,30802,0,14,-1558,4001,1986,2096,-259,67,1998,2592,1998,0
2023-04-30 15:00:00,47192,48436,42121,2411,13090,6682,30802,0,14,-2045,4001,1985,2097,-230,0,1998,2591,1997,0
2023-04-30 16:00:00,50195,51249,44885,2261,13090,5214,30802,0,14,-1578,4001,1982,2086,239,-40,2037,2592,1996,0
2023-04-30 17:00:00,53767,54782,48310,2058,13090,3706,30802,0,15,-775,3994,1847,1847,417,0,2030,2591,1998,0
2023-04-30 18:00:00,54765,55776,49470,1839,13090,2185,30802,0,11,-962,3303,1832,1149,271,42,1186,2591,1991,0
2023-04-30 19:00:00,54193,55204,49059,1685,13090,774,30802,0,11,-693,2713,1711,744,202,0,1318,2592,1589,0
2023-04-30 20:00:00,54547,55777,49446,1570,13090,20,30802,0,11,-968,2672,1332,1159,-219,0,1165,2591,1430,0
2023-04-30 21:00:00,52994,54766,48034,1530,13090,0,30802,0,16,-1786,2841,1099,1554,-631,-125,836,2534,1019,0
2023-04-30 22:00:00,48417,50178,43962,1534,13090,0,30802,0,19,-930,1628,798,1430,-585,-157,257,1862,636,0
2023-04-30 23:00:00,44040,45850,40096,1568,13090,0,30806,0,192,353,3539,1705,1604,-484,-134,1469,2551,1883,0
2023-05-01 00:00:00,40664,41851,37031,1665,13090,0,30812,0,112,2226,3201,1490,1291,-75,0,1292,2592,1922,0
2023-05-01 01:00:00,40243,41740,36717,1798,13090,0,30814,0,292,2488,3366,1644,1781,-205,0,1522,2592,1931,0
2023-05-01 02:00:00,39227,41574,35909,1909,13090,0,30814,0,1132,2296,3948,1824,1648,-215,0,1725,2562,1958,0
2023-05-01 03:00:00,37701,40619,34530,2005,13090,0,30814,0,1549,2810,4002,1977,1922,-369,0,1726,1734,1957,0
2023-05-01 04:00:00,37164,39738,33911,2042,13090,0,30814,0,1373,3475,4001,1834,2048,-201,0,1848,1212,1922,0
2023-05-01 05:00:00,37445,39596,34164,2136,13090,5,30814,0,1133,3821,3903,1918,1297,-18,0,1793,947,1995,0
2023-05-01 06:00:00,39957,41301,36279,2321,13090,530,30814,0,163,3728,3867,1886,872,-181,0,1743,1583,1997,0
2023-05-01 07:00:00,43196,44297,39164,2411,13090,2013,30814,0,18,3598,3999,1714,701,-46,30,1783,1719,1996,0
2023-05-01 08:00:00,46071,47240,41750,2576,13090,3770,30814,0,23,3266,4001,1975,1982,-84,-62,1995,2544,1996,0
2023-05-01 09:00:00,47946,49273,43380,2754,13090,6154,30814,0,24,3163,4001,1984,1955,-303,0,1998,2591,1997,0
2023-05-01 10:00:00,47865,49560,43207,2781,13090,8539,30814,0,18,2638,4001,1984,2096,-677,0,1998,2591,1997,0
2023-05-01 11:00:00,47119,49275,42278,2880,13090,9401,30814,0,15,1925,4002,1984,2095,-894,-247,1998,2592,1997,0
2023-05-01 12:00:00,47162,49816,42132,3045,13090,10115,30814,0,15,1522,4001,1984,2094,-903,-736,1998,2591,1997,0
2023-05-01 13:00:00,46099,48778,41150,3120,13090,9109,30814,0,15,802,4002,1984,2096,-903,-761,1998,2592,1997,0
2023-05-01 14:00:00,44365,47115,39357,3105,13090,8812,30814,0,15,-260,4001,1984,2096,-903,-832,1998,2592,1996,0
2023-05-01 15:00:00,44424,47118,39414,3045,13090,9385,30814,0,15,-712,4001,1984,2095,-903,-776,1998,2562,1996,0
2023-05-01 16:00:00,46628,49445,41360,2965,13090,8872,30814,0,16,-813,4002,1984,1978,-903,-898,2037,1742,1997,0
2023-05-01 17:00:00,51504,54449,45893,2902,13090,6230,30814,0,15,-281,4002,1984,1303,-904,-1026,2037,1725,1996,0
2023-05-01 18:00:00,54638,57611,48986,2719,13090,3630,30814,0,16,779,4002,1985,1077,-903,-1054,1300,2545,1998,0
2023-05-01 19:00:00,56029,58995,50508,2253,13090,1069,30814,0,10,912,3811,1983,995,-902,-1054,1448,2591,1997,0
2023-05-01 20:00:00,56155,59129,50704,1911,13090,27,30814,0,15,1055,3940,1937,1153,-903,-1056,1775,2588,1997,0
2023-05-01 21:00:00,54643,57593,49440,1767,13090,0,30814,0,25,598,3817,1558,1246,-896,-1029,1446,2451,1996,0
2023-05-01 22:00:00,49554,52022,44836,1655,13090,0,30814,0,15,-36,2844,1271,924,-809,-644,846,1631,1788,0
2023-05-01 23:00:00,44119,46266,39836,1517,13090,0,30814,0,16,305,2010,322,839,-837,-294,251,1759,306,0
2023-05-02 00:00:00,41262,43802,37146,1264,13090,0,30817,0,316,205,1663,796,1189,-904,-320,429,1391,211,0
2023-05-02 01:00:00,40803,44296,36761,1140,13090,0,30820,0,1163,-383,3063,1128,1063,-904,-426,360,1164,851,0
2023-05-02 02:00:00,40296,44006,36369,1092,13090,0,30820,0,1400,-614,3513,1238,1516,-904,-406,451,591,818,0
2023-05-02 03:00:00,39321,42838,35416,1036,13090,0,30820,0,1375,-1006,2988,1276,1467,-887,-255,676,621,508,0
2023-05-02 04:00:00,38725,41433,34782,1068,13090,0,30820,0,1192,-616,1968,805,609,-467,-49,331,889,503,0
2023-05-02 05:00:00,40714,43304,36540,1056,13090,4,30820,0,210,177,-598,351,497,-25,0,-757,1749,190,0
2023-05-02 06:00:00,48010,49045,43191,1021,13090,575,30820,0,35,403,546,643,763,67,74,130,2549,478,0
2023-05-02 07:00:00,55691,57275,50075,982,13090,2048,30820,0,41,-260,2985,1203,1383,-288,-255,357,2592,1312,0
2023-05-02 08:00:00,59328,62011,53165,1020,13090,4002,30820,0,19,-1378,3980,1962,2080,-823,-841,1953,2592,1977,0
2023-05-02 09:00:00,58890,61650,52637,1086,13090,6362,30820,0,18,-1758,4002,1984,2082,-904,-838,1998,2592,1997,0
2023-05-02 10:00:00,57218,59935,50940,1117,13090,8875,30820,0,15,-2698,4000,1984,2083,-901,-801,1998,2592,1996,0
2023-05-02 11:00:00,56529,58867,50339,1139,13090,10450,30820,0,14,-2780,4000,1984,2082,-881,-443,1999,2591,1997,0
2023-05-02 12:00:00,56187,58339,50057,1159,13090,10190,30820,0,14,-2791,4000,1984,2077,-904,-234,1998,2592,1996,0
2023-05-02 13:00:00,54464,56626,48443,1181,13090,10069,30820,0,14,-3213,3997,1984,2084,-904,-244,1880,2592,1996,0
2023-05-02 14:00:00,53190,55459,47498,1257,13090,9806,30820,0,14,-2987,3803,1944,2082,-904,-351,1996,2583,1997,0
2023-05-02 15:00:00,53148,55576,47519,1357,13090,8984,30820,0,14,-2363,3329,1908,2082,-904,-510,1998,2334,1997,0
2023-05-02 16:00:00,55745,57849,49971,1495,13090,7693,30820,0,15,-2341,3834,1923,1621,-904,-185,2037,2429,1997,0
2023-05-02 17:00:00,58773,60695,52736,1582,13090,5617,30820,0,20,-2084,3704,1659,1763,-879,-23,1989,2583,1995,0
2023-05-02 18:00:00,60928,62724,54960,1615,13090,3001,30820,0,27,-511,3623,1678,1632,-769,0,1922,2592,1808,0
2023-05-02 19:00:00,61094,62555,55295,1617,13090,969,30820,0,15,473,3597,1490,757,-446,0,1173,2591,1610,0
2023-05-02 20:00:00,60694,61907,54995,1753,13090,34,30820,0,15,258,3090,1145,937,-198,0,910,2591,1594,0
2023-05-02 21:00:00,58477,59499,52907,1935,13090,0,30820,0,22,575,2235,301,1043,48,0,887,2562,990,0
2023-05-02 22:00:00,52248,53263,47277,2063,13090,0,30820,0,15,347,389,289,256,138,68,19,1711,842,0
2023-05-02 23:00:00,46134,47505,41756,2108,13090,0,30820,0,28,-343,1788,382,403,-281,-62,85,818,737,0
2023-05-03 00:00:00,42635,44477,38451,2050,13090,0,30825,0,214,-1140,1580,517,208,-514,0,-114,56,477,0
2023-05-03 01:00:00,41781,43684,37776,2025,13090,0,30830,0,289,-950,864,282,2,-520,0,-94,423,450,0
2023-05-03 02:00:00,40853,42590,37020,2051,13090,0,30830,0,288,-571,938,369,-202,-238,0,-2,12,192,0
2023-05-03 03:00:00,39615,42189,35870,2032,13090,0,30830,0,1121,-331,1476,526,-302,-137,0,37,-14,296,0
2023-05-03 04:00:00,39434,42159,35747,2135,13090,0,30830,0,174,150,966,272,-1091,188,0,-299,-13,-148,0
2023-05-03 05:00:00,41019,44028,37139,2223,13090,29,30830,0,16,361,790,42,-1295,612,209,-692,2,17,0
2023-05-03 06:00:00,48044,49421,43547,2306,13090,1256,30830,0,19,413,2695,738,-251,444,100,-107,404,251,0
2023-05-03 07:00:00,55154,56200,49868,2283,13090,4013,30830,0,15,-759,3921,1586,1731,51,7,1074,1274,1371,0
2023-05-03 08:00:00,55745,57423,50061,2360,13090,7494,30830,0,6,-1816,3999,1972,2120,-497,-175,1980,2098,1977,0
2023-05-03 09:00:00,53329,55211,47558,2545,13090,10948,30830,0,6,-2832,3988,1872,2009,-871,-5,1735,1313,1996,0
2023-05-03 10:00:00,49600,51295,43922,2835,13090,13729,30830,0,6,-2903,2934,1815,1811,-689,0,1994,992,1997,0
2023-05-03 11:00:00,47533,48891,41914,3135,13090,15893,30830,0,6,-2287,3771,1739,2006,-352,0,1935,1331,1995,0
2023-05-03 12:00:00,46856,48043,41252,3361,13090,17191,30830,0,6,-1944,3971,1977,2121,-181,0,1853,1598,1996,0
2023-05-03 13:00:00,44955,46067,39499,3484,13090,17314,30830,0,13,-1439,3996,1984,2120,-99,0,1996,900,1996,0
2023-05-03 14:00:00,43649,44745,38369,3595,13090,16350,30830,0,16,-936,3996,1983,2122,-56,0,1998,27,1994,0
2023-05-03 15:00:00,44008,45369,38763,3695,13090,14595,30830,0,17,-559,3997,1985,1912,17,0,1813,-315,1995,0
2023-05-03 16:00:00,47829,49119,42419,3843,13090,11489,30830,0,16,-93,3998,1981,1931,438,0,1281,-274,1994,0
2023-05-03 17:00:00,52867,53899,47243,4010,13090,7595,30830,0,13,508,3929,1706,876,708,40,192,3,1980,0
2023-05-03 18:00:00,56760,57985,51203,4031,13090,3853,30830,0,13,981,3033,1323,337,784,395,-212,729,1672,0
2023-05-03 19:00:00,58552,60544,53153,3942,13090,1196,30830,0,7,1350,2081,1599,-676,763,637,-304,33,1615,0
2023-05-03 20:00:00,57995,59608,52742,3913,13090,47,30830,0,11,1655,1790,746,-330,800,567,-262,-10,945,0
2023-05-03 21:00:00,55954,57837,50878,4089,13090,0,30830,0,21,1540,1496,159,-291,486,190,-531,-40,1141,0
2023-05-03 22:00:00,50002,52564,45368,4144,13090,0,30830,0,17,1897,1036,227,-1,306,119,-702,-841,890,0
2023-05-03 23:00:00,44009,45383,39988,4135,13090,0,30830,0,218,1314,2822,1292,764,389,0,-89,-67,1533,0
2023-05-04 00:00:00,40236,43570,36599,4048,13090,0,30834,0,892,1114,3577,1283,-684,775,282,-493,-265,956,0
2023-05-04 01:00:00,39159,42473,35792,4035,13090,0,30838,0,1153,1612,3145,1043,-2,800,504,-623,-536,998,0
2023-05-04 02:00:00,38183,44641,35193,4085,13090,0,30838,0,2145,3054,3420,1437,-1490,800,504,-1422,-401,1678,0
2023-05-04 03:00:00,36939,45167,34145,4144,13090,0,30838,0,2563,3752,3080,1347,-1941,800,504,-1715,-1009,1612,0
2023-05-04 04:00:00,36810,44299,34030,4403,13090,0,30838,0,1255,3793,1825,546,-2104,800,504,-1963,-1167,490,0
2023-05-04 05:00:00,38728,45169,35923,4640,13090,33,30838,0,484,3981,1052,588,-2009,800,473,-1918,-1030,154,0
2023-05-04 06:00:00,45498,48473,42203,5009,13090,898,30838,0,177,3129,2220,987,-1068,771,453,-569,-161,597,0
2023-05-04 07:00:00,52658,53823,48705,5306,13090,3039,30838,0,165,2447,2844,1242,1273,316,270,1127,743,1312,0
2023-05-04 08:00:00,53642,55080,49364,5811,13090,5985,30838,0,172,3936,2107,1052,1731,-224,-42,812,1581,1481,0
2023-05-04 09:00:00,51701,53671,47485,6405,13090,9193,30838,0,26,5338,1835,1218,1078,-782,-162,1164,810,1694,0
2023-05-04 10:00:00,47945,50302,44015,6955,13090,11885,30838,0,26,5941,769,843,576,-903,-428,731,855,1948,0
2023-05-04 11:00:00,46683,49298,42898,7223,13090,13804,30838,0,25,6086,1181,424,1310,-904,-686,1350,52,1996,0
2023-05-04 12:00:00,47359,50336,43713,7364,13090,12944,30838,0,25,6321,419,203,1883,-903,-1049,1964,410,1989,0
2023-05-04 13:00:00,47020,50011,43535,7318,13090,12770,30838,0,27,6276,1609,537,1339,-903,-1061,1010,432,1331,0
2023-05-04 14:00:00,46916,50313,43584,7270,13090,10510,30838,0,22,6349,581,401,1261,-902,-1059,395,-414,1443,0
2023-05-04 15:00:00,48269,52157,44846,7177,13090,8636,30838,0,18,6470,992,1175,354,-903,-1048,572,-919,1859,0
2023-05-04 16:00:00,52096,55031,48321,6931,13090,6378,30838,0,20,6327,2295,1725,2,-904,-917,261,-94,1567,0
2023-05-04 17:00:00,55888,60896,51749,6600,13090,3916,30838,0,16,5965,2861,1042,-693,-902,-947,-1450,649,804,0
2023-05-04 18:00:00,58187,62570,54032,6198,13090,1892,30838,0,20,5419,786,330,-251,-904,-1045,-887,1540,-276,0
2023-05-04 19:00:00,59049,63165,54975,5669,13090,734,30838,0,15,4380,1454,240,-219,-903,-1054,-925,2386,511,0
2023-05-04 20:00:00,58160,61934,54107,5159,13090,23,30838,0,23,4167,886,235,449,-903,-1054,-794,1849,382,0
2023-05-04 21:00:00,55448,58624,51442,4868,13090,0,30838,0,38,4347,604,0,1047,-903,-1035,60,966,-197,0
2023-05-04 22:00:00,49742,52589,46078,4763,13090,0,30838,0,24,5810,405,181,4,-904,-854,-65,118,409,0
2023-05-04 23:00:00,43894,46761,40884,4586,13090,0,30838,0,71,7074,1048,71,504,-623,-747,-136,571,-290,0
2023-05-05 00:00:00,40397,43105,37690,4436,13090,0,30842,0,716,7334,937,13,576,-392,-162,-3,70,-435,0
2023-05-05 01:00:00,40133,43360,37533,4322,13090,0,30846,0,1803,8320,1241,257,636,-228,0,0,862,-196,0
2023-05-05 02:00:00,39588,42815,37091,4215,13090,0,30846,0,1952,8851,1528,972,635,-90,0,-185,1022,591,0
2023-05-05 03:00:00,38370,42042,35933,4107,13090,0,30846,0,2582,8771,1916,1055,558,-90,0,32,1110,692,0
2023-05-05 04:00:00,38147,40673,35528,3980,13090,0,30846,0,1231,8090,999,505,342,-90,0,-205,1930,198,0
2023-05-05 05:00:00,40186,42165,37213,3858,13090,18,30846,0,235,7492,25,-19,2,-90,0,-423,1804,-212,0
2023-05-05 06:00:00,47129,48804,43425,3770,13090,611,30846,0,65,6623,735,262,0,-51,0,-433,2133,-126,0
2023-05-05 07:00:00,54642,56153,50124,3572,13090,2163,30846,0,21,5727,1886,955,956,-437,-53,198,2567,1107,0
2023-05-05 08:00:00,57619,60012,52591,3517,13090,3978,30846,0,21,5638,2450,1484,1820,-873,-499,1154,2591,1649,0
