utc_timestamp,ES_solar_profile,GB_GBN_solar_profile,GB_GBN_wind_profile,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_profile
2015-01-15T13:00:00Z,0.440316037,0.3122,0.5612,0.584,0.5492
2015-01-15T14:00:00Z,0.34016656,0.2592,0.5905,0.5812,0.5954
2015-01-15T15:00:00Z,0.200512492,0.1598,0.6429,0.5678,0.6822
2015-01-15T16:00:00Z,0.061285501,0.0698,0.6368,0.5378,0.6886
2015-01-15T17:00:00Z,0.014307068,0.0036,0.527,0.6409,0.4671
2015-01-15T18:00:00Z,0.013239376,0.0,0.5611,0.7224,0.4764
2015-01-15T19:00:00Z,0.013025838,0.0,0.6092,0.7999,0.509
2015-01-15T20:00:00Z,0.012598761,0.0,0.5993,0.7736,0.5077
2015-01-15T21:00:00Z,0.012598761,0.0,0.6204,0.8316,0.5094
2015-01-15T22:00:00Z,0.012598761,0.0,0.6232,0.838,0.5104
2015-01-15T23:00:00Z,0.012598761,0.0,0.6182,0.8396,0.502
2015-01-16T00:00:00Z,0.012598761,0.0,0.6113,0.8348,0.4938
2015-01-16T01:00:00Z,0.012598761,0.0,0.5982,0.8177,0.4828
2015-01-16T02:00:00Z,0.012598761,0.0,0.5826,0.8202,0.4578
2015-01-16T03:00:00Z,0.012598761,0.0,0.566,0.8159,0.4348
2015-01-16T04:00:00Z,0.012598761,0.0,0.5458,0.8236,0.4
2015-01-16T05:00:00Z,0.012598761,0.0,0.5108,0.7961,0.361
2015-01-16T06:00:00Z,0.012598761,0.0,0.4876,0.758,0.3454
2015-01-16T07:00:00Z,0.008541533,0.0,0.4536,0.6946,0.3272
2015-01-16T08:00:00Z,0.075165492,0.0087,0.4275,0.6192,0.3268
2015-01-16T09:00:00Z,0.262438608,0.032,0.3946,0.5422,0.317
2015-01-16T10:00:00Z,0.396113602,0.1076,0.408,0.5656,0.3252
2015-01-16T11:00:00Z,0.484732009,0.2226,0.3916,0.473,0.3489
2015-01-16T12:00:00Z,0.526585522,0.2924,0.3767,0.462,0.3318
2015-01-16T13:00:00Z,0.509929532,0.3205,0.384,0.4495,0.3496
2015-01-16T14:00:00Z,0.45398249,0.2868,0.3757,0.4109,0.3572
2015-01-16T15:00:00Z,0.352765321,0.1878,0.4038,0.4514,0.3787
2015-01-16T16:00:00Z,0.165065129,0.0756,0.382,0.4558,0.3433
2015-01-16T17:00:00Z,0.047405509,0.0055,0.3877,0.5031,0.327
2015-01-16T18:00:00Z,0.021140295,0.0,0.4189,0.5796,0.3345
2015-01-16T19:00:00Z,0.018791373,0.0,0.4156,0.5894,0.3243
2015-01-16T20:00:00Z,0.016015375,0.0,0.3813,0.5522,0.2915
2015-01-16T21:00:00Z,0.016015375,0.0,0.3883,0.5838,0.2856
2015-01-16T22:00:00Z,0.016015375,0.0,0.3896,0.5873,0.2858
2015-01-16T23:00:00Z,0.016015375,0.0,0.3728,0.5621,0.2734
2015-01-17T00:00:00Z,0.015801836,0.0,0.3677,0.5357,0.2794
2015-01-17T01:00:00Z,0.012171685,0.0,0.3586,0.56,0.2527
2015-01-17T02:00:00Z,0.008114457,0.0,0.3426,0.5697,0.2232
2015-01-17T03:00:00Z,0.008114457,0.0,0.3232,0.5252,0.2171
2015-01-17T04:00:00Z,0.008114457,0.0,0.326,0.5388,0.2144
2015-01-17T05:00:00Z,0.007900918,0.0,0.3341,0.5716,0.2094
2015-01-17T06:00:00Z,0.007900918,0.0,0.3488,0.608,0.2126
2015-01-17T07:00:00Z,0.013239376,0.0,0.3608,0.635,0.2168
2015-01-17T08:00:00Z,0.164638053,0.0108,0.3746,0.6956,0.206
2015-01-17T09:00:00Z,0.408712364,0.0416,0.3856,0.7364,0.2014
2015-01-17T10:00:00Z,0.598761478,0.1248,0.3883,0.743,0.2022
2015-01-17T11:00:00Z,0.727738629,0.2203,0.3716,0.7293,0.1837
2015-01-17T12:00:00Z,0.765321375,0.3038,0.3563,0.7086,0.1714
2015-01-17T13:00:00Z,0.746530002,0.3302,0.3411,0.6838,0.1612
2015-01-17T14:00:00Z,0.683963271,0.2814,0.3467,0.6984,0.162
2015-01-17T15:00:00Z,0.5370489,0.1652,0.3236,0.6362,0.1596
2015-01-17T16:00:00Z,0.239376468,0.0624,0.3032,0.59,0.1527
2015-01-17T17:00:00Z,0.049754431,0.0039,0.2842,0.5496,0.1447
2015-01-17T18:00:00Z,0.019004911,0.0,0.2735,0.5193,0.1443
2015-01-17T19:00:00Z,0.016869528,0.0,0.2579,0.4965,0.1326
2015-01-17T20:00:00Z,0.015161221,0.0,0.2356,0.4388,0.129
2015-01-17T21:00:00Z,0.014947683,0.0,0.2052,0.3635,0.122
2015-01-17T22:00:00Z,0.014947683,0.0,0.1832,0.3119,0.1156
2015-01-17T23:00:00Z,0.014947683,0.0,0.1521,0.2224,0.1152
2015-01-18T00:00:00Z,0.013025838,0.0,0.147,0.18,0.1296
2015-01-18T01:00:00Z,0.01153107,0.0,0.1635,0.1791,0.1553
2015-01-18T02:00:00Z,0.01153107,0.0,0.164,0.1527,0.1699
2015-01-18T03:00:00Z,0.01153107,0.0,0.1819,0.1082,0.2206
2015-01-18T04:00:00Z,0.01153107,0.0,0.1448,0.054,0.1924
2015-01-18T05:00:00Z,0.01153107,0.0,0.1547,0.056,0.2066
2015-01-18T06:00:00Z,0.011744608,0.0,0.1702,0.0554,0.2304
2015-01-18T07:00:00Z,0.015801836,0.0,0.1982,0.0561,0.2728
2015-01-18T08:00:00Z,0.076873799,0.0074,0.2164,0.053,0.3022
2015-01-18T09:00:00Z,0.153106983,0.0441,0.2218,0.0781,0.2973
2015-01-18T10:00:00Z,0.174460816,0.1636,0.2395,0.1209,0.3017
2015-01-18T11:00:00Z,0.176596199,0.2735,0.2719,0.2046,0.3072
2015-01-18T12:00:00Z,0.175955584,0.3359,0.3056,0.3089,0.3038
2015-01-18T13:00:00Z,0.142857143,0.3662,0.3118,0.3618,0.2856
2015-01-18T14:00:00Z,0.102711937,0.3218,0.3223,0.3626,0.301
2015-01-18T15:00:00Z,0.055947042,0.2104,0.3348,0.4027,0.299
2015-01-18T16:00:00Z,0.021994448,0.0846,0.3304,0.4051,0.2911
2015-01-18T17:00:00Z,0.014734145,0.006,0.3312,0.4187,0.2853
2015-01-18T18:00:00Z,0.014734145,0.0,0.327,0.4447,0.2652
2015-01-18T19:00:00Z,0.014307068,0.0,0.3075,0.4102,0.2536
2015-01-18T20:00:00Z,0.013879991,0.0,0.2825,0.3766,0.2332
2015-01-18T21:00:00Z,0.013879991,0.0,0.277,0.3882,0.2186
2015-01-18T22:00:00Z,0.013879991,0.0,0.2699,0.3988,0.2022
2015-01-18T23:00:00Z,0.013879991,0.0,0.2506,0.3728,0.1865
2015-01-19T00:00:00Z,0.013879991,0.0,0.2199,0.32,0.1674
2015-01-19T01:00:00Z,0.013879991,0.0,0.1868,0.2698,0.1432
2015-01-19T02:00:00Z,0.013879991,0.0,0.1633,0.2523,0.1166
2015-01-19T03:00:00Z,0.013879991,0.0,0.1466,0.2395,0.098
2015-01-19T04:00:00Z,0.01409353,0.0,0.1471,0.2726,0.0814
2015-01-19T05:00:00Z,0.015801836,0.0,0.1166,0.2162,0.0645
2015-01-19T06:00:00Z,0.01409353,0.0,0.0934,0.1734,0.0515
2015-01-19T07:00:00Z,0.014520606,0.0,0.0728,0.1238,0.046
2015-01-19T08:00:00Z,0.067691651,0.0105,0.0498,0.0765,0.0358
2015-01-19T09:00:00Z,0.205423874,0.0473,0.0333,0.0506,0.0242
2015-01-19T10:00:00Z,0.366004698,0.1626,0.0258,0.0376,0.0198
2015-01-19T11:00:00Z,0.454196028,0.2935,0.0262,0.0381,0.0198
2015-01-19T12:00:00Z,0.484304933,0.3659,0.0185,0.0255,0.0149
2015-01-19T13:00:00Z,0.503096306,0.3572,0.0152,0.0185,0.0134
2015-01-19T14:00:00Z,0.488575699,0.285,0.0148,0.0158,0.0142
2015-01-19T15:00:00Z,0.427717275,0.1738,0.0201,0.029,0.0155
2015-01-19T16:00:00Z,0.279094597,0.062,0.0306,0.057,0.0168
2015-01-19T17:00:00Z,0.088404869,0.005,0.0334,0.0543,0.0224
2015-01-19T18:00:00Z,0.061783757,0.0,0.0331,0.0371,0.031
2015-01-19T19:00:00Z,0.035162645,0.0,0.0344,0.0224,0.0408
2015-01-19T20:00:00Z,0.008541533,0.0,0.0486,0.0387,0.0539
2015-01-19T21:00:00Z,0.008114457,0.0,0.0572,0.0446,0.0638
2015-01-19T22:00:00Z,0.008114457,0.0,0.0532,0.0372,0.0615
2015-01-19T23:00:00Z,0.008114457,0.0,0.0447,0.0228,0.0562
2015-01-20T00:00:00Z,0.008114457,0.0,0.0478,0.0184,0.0632
2015-01-20T01:00:00Z,0.008114457,0.0,0.0514,0.0274,0.0639
2015-01-20T02:00:00Z,0.008114457,0.0,0.0564,0.0398,0.0651
2015-01-20T03:00:00Z,0.008114457,0.0,0.0644,0.0541,0.0698
2015-01-20T04:00:00Z,0.008541533,0.0,0.0661,0.0559,0.0714
2015-01-20T05:00:00Z,0.009822763,0.0,0.0732,0.0632,0.0784
2015-01-20T06:00:00Z,0.008755072,0.0,0.0809,0.0712,0.086
2015-01-20T07:00:00Z,0.0128123,0.0,0.092,0.0875,0.0945
2015-01-20T08:00:00Z,0.092889174,0.008,0.104,0.1011,0.1056
2015-01-20T09:00:00Z,0.220798633,0.0627,0.1107,0.1052,0.1136
2015-01-20T10:00:00Z,0.331411488,0.185,0.1228,0.1176,0.1254
2015-01-20T11:00:00Z,0.385650224,0.276,0.1424,0.1443,0.1413
2015-01-20T12:00:00Z,0.371556694,0.2822,0.1658,0.192,0.152
2015-01-20T13:00:00Z,0.313047192,0.2597,0.1658,0.1945,0.1509
2015-01-20T14:00:00Z,0.257100149,0.2172,0.1721,0.1995,0.1578
2015-01-20T15:00:00Z,0.178518044,0.1498,0.1925,0.2252,0.1754
2015-01-20T16:00:00Z,0.062993807,0.0645,0.232,0.2894,0.2018
2015-01-20T17:00:00Z,0.019645526,0.006,0.2562,0.345,0.2096
2015-01-20T18:00:00Z,0.018577835,0.0,0.264,0.3488,0.2196
2015-01-20T19:00:00Z,0.018364296,0.0,0.2922,0.44,0.2147
2015-01-20T20:00:00Z,0.017510143,0.0,0.3208,0.5334,0.2095
2015-01-20T21:00:00Z,0.017296605,0.0,0.339,0.6041,0.2002
2015-01-20T22:00:00Z,0.017296605,0.0,0.3404,0.6375,0.1846
2015-01-20T23:00:00Z,0.017296605,0.0,0.3368,0.6378,0.1791
2015-01-21T00:00:00Z,0.017296605,0.0,0.326,0.621,0.1715
2015-01-21T01:00:00Z,0.017296605,0.0,0.3195,0.6135,0.1654
2015-01-21T02:00:00Z,0.017296605,0.0,0.3019,0.6016,0.1448
2015-01-21T03:00:00Z,0.017296605,0.0,0.266,0.5367,0.1242
2015-01-21T04:00:00Z,0.017296605,0.0,0.242,0.4842,0.115
2015-01-21T05:00:00Z,0.017296605,0.0,0.2129,0.3988,0.1155
2015-01-21T06:00:00Z,0.017510143,0.0,0.2032,0.3646,0.1185
2015-01-21T07:00:00Z,0.021353833,0.0,0.191,0.3394,0.1132
2015-01-21T08:00:00Z,0.131539611,0.0037,0.1922,0.3538,0.1076
2015-01-21T09:00:00Z,0.317745035,0.0164,0.1819,0.3343,0.1021
2015-01-21T10:00:00Z,0.420456972,0.0542,0.1548,0.2748,0.092
2015-01-21T11:00:00Z,0.466154175,0.1021,0.1352,0.2401,0.0803
2015-01-21T12:00:00Z,0.463378176,0.1486,0.1241,0.2309,0.068
2015-01-21T13:00:00Z,0.439248345,0.145,0.104,0.1866,0.0606
2015-01-21T14:00:00Z,0.323083493,0.1156,0.0767,0.1287,0.0494
2015-01-21T15:00:00Z,0.198804185,0.082,0.0675,0.1057,0.0474
2015-01-21T16:00:00Z,0.078368567,0.043,0.0568,0.0754,0.047
2015-01-21T17:00:00Z,0.022635063,0.0053,0.0568,0.0807,0.0442
2015-01-21T18:00:00Z,0.02178091,0.0,0.0594,0.0802,0.0484
2015-01-21T19:00:00Z,0.020072603,0.0,0.0665,0.0864,0.056
2015-01-21T20:00:00Z,0.01665599,0.0,0.0624,0.0792,0.0536
2015-01-21T21:00:00Z,0.014947683,0.0,0.0572,0.0622,0.0546
2015-01-21T22:00:00Z,0.014947683,0.0,0.0542,0.0635,0.0494
2015-01-21T23:00:00Z,0.014947683,0.0,0.0606,0.0786,0.0512
2015-01-22T00:00:00Z,0.014947683,0.0,0.0584,0.075,0.0496
2015-01-22T01:00:00Z,0.014947683,0.0,0.0608,0.0838,0.0488
2015-01-22T02:00:00Z,0.014947683,0.0,0.0642,0.0945,0.0483
2015-01-22T03:00:00Z,0.014947683,0.0,0.0678,0.104,0.0489
2015-01-22T04:00:00Z,0.014947683,0.0,0.0706,0.1095,0.0503
2015-01-22T05:00:00Z,0.014734145,0.0,0.0605,0.088,0.046
2015-01-22T06:00:00Z,0.014947683,0.0,0.0635,0.0937,0.0478
2015-01-22T07:00:00Z,0.018577835,0.0,0.0619,0.0855,0.0496
2015-01-22T08:00:00Z,0.132607303,0.0081,0.0633,0.0858,0.0516
2015-01-22T09:00:00Z,0.347426863,0.0353,0.0753,0.099,0.0628
2015-01-22T10:00:00Z,0.519325219,0.1146,0.0738,0.1021,0.0591
2015-01-22T11:00:00Z,0.608797779,0.202,0.0734,0.105,0.0569
2015-01-22T12:00:00Z,0.540679052,0.2718,0.073,0.0946,0.0618
2015-01-22T13:00:00Z,0.481528934,0.2928,0.073,0.0898,0.0642
2015-01-22T14:00:00Z,0.459961563,0.2374,0.0766,0.0954,0.0667
2015-01-22T15:00:00Z,0.395686526,0.1484,0.0893,0.1094,0.0788
2015-01-22T16:00:00Z,0.25325646,0.074,0.1047,0.1194,0.097
2015-01-22T17:00:00Z,0.090540252,0.0076,0.1162,0.1222,0.1132
2015-01-22T18:00:00Z,0.028827675,0.0,0.1292,0.1324,0.1276
2015-01-22T19:00:00Z,0.016442451,0.0,0.15,0.1346,0.158
2015-01-22T20:00:00Z,0.014947683,0.0,0.167,0.1445,0.179
2015-01-22T21:00:00Z,0.014947683,0.0,0.1864,0.173,0.1934
2015-01-22T22:00:00Z,0.014947683,0.0,0.2076,0.1848,0.2196
2015-01-22T23:00:00Z,0.014947683,0.0,0.2188,0.1674,0.2458
2015-01-23T00:00:00Z,0.014947683,0.0,0.2254,0.1652,0.257
2015-01-23T01:00:00Z,0.014947683,0.0,0.2296,0.1622,0.2649
2015-01-23T02:00:00Z,0.014947683,0.0,0.2578,0.1804,0.2983
2015-01-23T03:00:00Z,0.014947683,0.0,0.3061,0.2116,0.3556
2015-01-23T04:00:00Z,0.014734145,0.0,0.3054,0.203,0.359
2015-01-23T05:00:00Z,0.014734145,0.0,0.3299,0.2438,0.375
2015-01-23T06:00:00Z,0.014734145,0.0,0.3668,0.2835,0.4105
2015-01-23T07:00:00Z,0.023702755,0.0,0.3959,0.3332,0.4286
2015-01-23T08:00:00Z,0.206491565,0.0207,0.4278,0.3644,0.461
2015-01-23T09:00:00Z,0.478966474,0.0734,0.434,0.3772,0.4636
2015-01-23T10:00:00Z,0.712150331,0.2134,0.4512,0.4194,0.4679
2015-01-23T11:00:00Z,0.847106556,0.3686,0.4738,0.4904,0.465
2015-01-23T12:00:00Z,0.859705317,0.4338,0.4976,0.5604,0.4646
2015-01-23T13:00:00Z,0.838778561,0.4034,0.5112,0.5982,0.4657
2015-01-23T14:00:00Z,0.777706598,0.3083,0.512,0.636,0.4471
2015-01-23T15:00:00Z,0.662822977,0.1912,0.503,0.6687,0.4162
2015-01-23T16:00:00Z,0.386290839,0.0665,0.5132,0.7206,0.4045
2015-01-23T17:00:00Z,0.123852231,0.0054,0.5212,0.7436,0.4049
2015-01-23T18:00:00Z,0.044415973,0.0,0.537,0.7892,0.405
2015-01-23T19:00:00Z,0.031603673,0.0,0.5348,0.8344,0.378
2015-01-23T20:00:00Z,0.02946829,0.0,0.5214,0.8094,0.3708
2015-01-23T21:00:00Z,0.029254751,0.0,0.5228,0.816,0.3693
2015-01-23T22:00:00Z,0.029254751,0.0,0.5335,0.8556,0.365
2015-01-23T23:00:00Z,0.029254751,0.0,0.5433,0.8615,0.3768
2015-01-24T00:00:00Z,0.029254751,0.0,0.5445,0.8485,0.3854
2015-01-24T01:00:00Z,0.027332906,0.0,0.5408,0.8514,0.3782
2015-01-24T02:00:00Z,0.025197523,0.0,0.5411,0.846,0.3816
2015-01-24T03:00:00Z,0.021353833,0.0,0.5071,0.7554,0.3772
2015-01-24T04:00:00Z,0.021353833,0.0,0.5134,0.8316,0.3469
2015-01-24T05:00:00Z,0.021353833,0.0,0.5314,0.8385,0.3708
2015-01-24T06:00:00Z,0.021567371,0.0,0.5168,0.831,0.3524
2015-01-24T07:00:00Z,0.031603673,0.0,0.5079,0.8084,0.3508
2015-01-24T08:00:00Z,0.213965407,0.0188,0.499,0.805,0.3389
2015-01-24T09:00:00Z,0.4757634,0.0721,0.5108,0.7998,0.3596
2015-01-24T10:00:00Z,0.75443092,0.215,0.5308,0.8108,0.3843
2015-01-24T11:00:00Z,0.894725603,0.3573,0.5108,0.7552,0.383
2015-01-24T12:00:00Z,0.913303438,0.4362,0.515,0.7835,0.3744
2015-01-24T13:00:00Z,0.891736067,0.4524,0.4959,0.7651,0.355
2015-01-24T14:00:00Z,0.878283152,0.3949,0.4792,0.7329,0.3465
2015-01-24T15:00:00Z,0.769592142,0.2786,0.4552,0.7041,0.325
2015-01-24T16:00:00Z,0.482383088,0.1236,0.4222,0.62,0.3188
2015-01-24T17:00:00Z,0.169122357,0.0134,0.3938,0.604,0.2838
2015-01-24T18:00:00Z,0.057228272,0.0,0.3682,0.6252,0.2338
2015-01-24T19:00:00Z,0.037369208,0.0,0.366,0.5743,0.257
2015-01-24T20:00:00Z,0.023489216,0.0,0.3841,0.5787,0.2822
2015-01-24T21:00:00Z,0.023489216,0.0,0.3763,0.5459,0.2876
2015-01-24T22:00:00Z,0.023275678,0.0,0.3806,0.5417,0.2962
2015-01-24T23:00:00Z,0.023275678,0.0,0.356,0.482,0.29
2015-01-25T00:00:00Z,0.023275678,0.0,0.3429,0.4167,0.3044
2015-01-25T01:00:00Z,0.023275678,0.0,0.3368,0.3893,0.3094
2015-01-25T02:00:00Z,0.023275678,0.0,0.349,0.4338,0.3047
2015-01-25T03:00:00Z,0.023275678,0.0,0.3527,0.447,0.3034
2015-01-25T04:00:00Z,0.023275678,0.0,0.3396,0.4265,0.2942
2015-01-25T05:00:00Z,0.023489216,0.0,0.3266,0.3889,0.2939
2015-01-25T06:00:00Z,0.024983985,0.0,0.3399,0.4007,0.3081
2015-01-25T07:00:00Z,0.035660901,0.0,0.3642,0.447,0.3209
2015-01-25T08:00:00Z,0.22891309,0.0056,0.356,0.4342,0.315
2015-01-25T09:00:00Z,0.516335682,0.0408,0.3539,0.4507,0.3032
2015-01-25T10:00:00Z,0.818278881,0.1186,0.3776,0.4994,0.314
2015-01-25T11:00:00Z,0.937860346,0.2012,0.4014,0.5324,0.3328
2015-01-25T12:00:00Z,0.947469571,0.2518,0.4176,0.5286,0.3596
2015-01-25T13:00:00Z,0.938287423,0.2544,0.4376,0.5524,0.3775
2015-01-25T14:00:00Z,0.901772368,0.2224,0.4633,0.5772,0.4036
2015-01-25T15:00:00Z,0.79671151,0.1379,0.4714,0.5928,0.4078
2015-01-25T16:00:00Z,0.498398463,0.066,0.4716,0.5616,0.4246
2015-01-25T17:00:00Z,0.176809737,0.0094,0.4774,0.5738,0.427
2015-01-25T18:00:00Z,0.073030109,0.0,0.4642,0.558,0.4152
2015-01-25T19:00:00Z,0.052103353,0.0,0.4334,0.5456,0.3748
2015-01-25T20:00:00Z,0.036087978,0.0,0.4052,0.5275,0.341
2015-01-25T21:00:00Z,0.029254751,0.0,0.4087,0.619,0.2987
2015-01-25T22:00:00Z,0.029041213,0.0,0.3984,0.6437,0.27
2015-01-25T23:00:00Z,0.029041213,0.0,0.3818,0.6115,0.2616
2015-01-26T00:00:00Z,0.029041213,0.0,0.3798,0.5746,0.2778
2015-01-26T01:00:00Z,0.029041213,0.0,0.4056,0.6024,0.3026
2015-01-26T02:00:00Z,0.029041213,0.0,0.4263,0.5914,0.3399
2015-01-26T03:00:00Z,0.028827675,0.0,0.4379,0.5621,0.3729
2015-01-26T04:00:00Z,0.029041213,0.0,0.4392,0.5841,0.3633
2015-01-26T05:00:00Z,0.029254751,0.0,0.4418,0.6037,0.357
2015-01-26T06:00:00Z,0.027119368,0.0,0.4697,0.6495,0.3756
2015-01-26T07:00:00Z,0.035233824,0.0,0.5055,0.6946,0.4065
2015-01-26T08:00:00Z,0.23275678,0.0099,0.5028,0.7204,0.389
2015-01-26T09:00:00Z,0.549220585,0.0522,0.486,0.701,0.3735
2015-01-26T10:00:00Z,0.850523169,0.1706,0.4783,0.6794,0.373
2015-01-26T11:00:00Z,0.937860346,0.2499,0.4536,0.6423,0.3548
2015-01-26T12:00:00Z,0.913944053,0.2936,0.4652,0.6761,0.355
2015-01-26T13:00:00Z,0.88234038,0.264,0.4872,0.7131,0.369
2015-01-26T14:00:00Z,0.820200726,0.2138,0.4901,0.6878,0.3867
2015-01-26T15:00:00Z,0.693999573,0.1656,0.4754,0.6588,0.3794
2015-01-26T16:00:00Z,0.44117019,0.0778,0.446,0.6332,0.348
2015-01-26T17:00:00Z,0.160580824,0.0111,0.4208,0.6195,0.3169
2015-01-26T18:00:00Z,0.062993807,0.0,0.4114,0.6369,0.2934
2015-01-26T19:00:00Z,0.046551356,0.0,0.3907,0.6096,0.2761
2015-01-26T20:00:00Z,0.032884903,0.0,0.3688,0.5986,0.2484
2015-01-26T21:00:00Z,0.030322443,0.0,0.3678,0.617,0.2375
2015-01-26T22:00:00Z,0.026265215,0.0,0.3446,0.5583,0.2329
2015-01-26T23:00:00Z,0.024983985,0.0,0.344,0.5516,0.2352
2015-01-27T00:00:00Z,0.024770446,0.0,0.3263,0.526,0.2218
2015-01-27T01:00:00Z,0.023702755,0.0,0.357,0.5988,0.2304
2015-01-27T02:00:00Z,0.020286141,0.0,0.3453,0.5458,0.2404
2015-01-27T03:00:00Z,0.020286141,0.0,0.3437,0.4808,0.272
2015-01-27T04:00:00Z,0.020286141,0.0,0.3464,0.5216,0.2546
2015-01-27T05:00:00Z,0.020286141,0.0,0.347,0.5238,0.2546
2015-01-27T06:00:00Z,0.021140295,0.0,0.3278,0.4531,0.2622
2015-01-27T07:00:00Z,0.032244288,0.0,0.3551,0.4726,0.2936
2015-01-27T08:00:00Z,0.185351271,0.0112,0.3358,0.4171,0.2932
2015-01-27T09:00:00Z,0.426222507,0.0424,0.3548,0.453,0.3034
2015-01-27T10:00:00Z,0.650010677,0.1285,0.3474,0.4428,0.2975
2015-01-27T11:00:00Z,0.769378603,0.2324,0.338,0.4134,0.2986
2015-01-27T12:00:00Z,0.789664745,0.2895,0.3452,0.3973,0.318
2015-01-27T13:00:00Z,0.788810592,0.2477,0.3478,0.3817,0.3302
2015-01-27T14:00:00Z,0.75314969,0.2224,0.3226,0.3125,0.328
2015-01-27T15:00:00Z,0.644245142,0.1528,0.3346,0.3146,0.3452
2015-01-27T16:00:00Z,0.410420671,0.0586,0.355,0.3494,0.358
2015-01-27T17:00:00Z,0.14200299,0.009,0.3611,0.3548,0.3644
2015-01-27T18:00:00Z,0.086162716,0.0,0.348,0.3597,0.3419
2015-01-27T19:00:00Z,0.030322443,0.0,0.3552,0.3745,0.345
2015-01-27T20:00:00Z,0.027759983,0.0,0.3873,0.413,0.374
2015-01-27T21:00:00Z,0.027973521,0.0,0.42,0.479,0.3891
2015-01-27T22:00:00Z,0.027973521,0.0,0.4436,0.5775,0.3736
2015-01-27T23:00:00Z,0.027973521,0.0,0.4428,0.6097,0.3555
2015-01-28T00:00:00Z,0.024129831,0.0,0.4581,0.6996,0.3318
2015-01-28T01:00:00Z,0.019859065,0.0,0.4864,0.7956,0.3246
2015-01-28T02:00:00Z,0.019859065,0.0,0.5024,0.8178,0.3373
2015-01-28T03:00:00Z,0.019859065,0.0,0.4959,0.814,0.3294
2015-01-28T04:00:00Z,0.019859065,0.0,0.501,0.8274,0.3302
2015-01-28T05:00:00Z,0.017723681,0.0,0.4998,0.803,0.3412
2015-01-28T06:00:00Z,0.01793722,0.0,0.5325,0.807,0.3888
2015-01-28T07:00:00Z,0.028614136,0.0,0.5541,0.7833,0.4341
2015-01-28T08:00:00Z,0.207772795,0.0024,0.5673,0.7628,0.465
2015-01-28T09:00:00Z,0.46935725,0.0226,0.5908,0.8064,0.478
2015-01-28T10:00:00Z,0.725176169,0.0733,0.607,0.8182,0.4966
2015-01-28T11:00:00Z,0.840059791,0.1234,0.5888,0.7714,0.4932
2015-01-28T12:00:00Z,0.85554132,0.1929,0.5891,0.773,0.4928
2015-01-28T13:00:00Z,0.871022849,0.2914,0.5576,0.7174,0.474
2015-01-28T14:00:00Z,0.841341021,0.3242,0.5754,0.7954,0.4602
2015-01-28T15:00:00Z,0.725389707,0.2468,0.5711,0.7954,0.4536
2015-01-28T16:00:00Z,0.44885757,0.1124,0.586,0.8184,0.4644
2015-01-28T17:00:00Z,0.157591288,0.0123,0.569,0.8178,0.4387
2015-01-28T18:00:00Z,0.066837497,0.0007,0.5668,0.8219,0.4333
2015-01-28T19:00:00Z,0.042067051,0.0,0.5622,0.8174,0.4287
2015-01-28T20:00:00Z,0.027973521,0.0,0.5501,0.8212,0.4082
2015-01-28T21:00:00Z,0.024129831,0.0,0.5588,0.8184,0.4229
2015-01-28T22:00:00Z,0.023916293,0.0,0.5401,0.819,0.3942
2015-01-28T23:00:00Z,0.021994448,0.0,0.5248,0.8141,0.3734
2015-01-29T00:00:00Z,0.019431988,0.0,0.5234,0.8296,0.3631
2015-01-29T01:00:00Z,0.019431988,0.0,0.5375,0.8447,0.3768
2015-01-29T02:00:00Z,0.017723681,0.0,0.5132,0.8444,0.3398
2015-01-29T03:00:00Z,0.016015375,0.0,0.5297,0.8442,0.3651
2015-01-29T04:00:00Z,0.016015375,0.0,0.5424,0.843,0.385
2015-01-29T05:00:00Z,0.016015375,0.0,0.5299,0.8418,0.3667
2015-01-29T06:00:00Z,0.016015375,0.0,0.5252,0.8506,0.3549
2015-01-29T07:00:00Z,0.02434337,0.0,0.5228,0.8606,0.346
2015-01-29T08:00:00Z,0.151398676,0.0197,0.5142,0.8622,0.332
2015-01-29T09:00:00Z,0.346359171,0.069,0.4835,0.8608,0.286
2015-01-29T10:00:00Z,0.472773863,0.1856,0.468,0.8479,0.2693
2015-01-29T11:00:00Z,0.541746744,0.2839,0.4576,0.8369,0.259
2015-01-29T12:00:00Z,0.525944907,0.3156,0.4618,0.8482,0.2595
2015-01-29T13:00:00Z,0.461883408,0.2566,0.4508,0.8178,0.2586
2015-01-29T14:00:00Z,0.344864403,0.1937,0.4274,0.7636,0.2516
2015-01-29T15:00:00Z,0.202647875,0.1412,0.4188,0.7354,0.253
2015-01-29T16:00:00Z,0.079436259,0.087,0.406,0.7303,0.2364
2015-01-29T17:00:00Z,0.02306214,0.0132,0.3718,0.6666,0.2174
2015-01-29T18:00:00Z,0.020926756,0.003,0.3538,0.6599,0.1936
2015-01-29T19:00:00Z,0.020286141,0.0,0.3682,0.7142,0.1871
2015-01-29T20:00:00Z,0.015161221,0.0,0.3534,0.6862,0.1791
2015-01-29T21:00:00Z,0.011744608,0.0,0.3352,0.6313,0.1803
2015-01-29T22:00:00Z,0.011744608,0.0,0.3112,0.5476,0.1876
2015-01-29T23:00:00Z,0.011744608,0.0,0.3467,0.6025,0.2128
2015-01-30T00:00:00Z,0.011744608,0.0,0.3234,0.4788,0.242
2015-01-30T01:00:00Z,0.011744608,0.0,0.3405,0.462,0.277
